Datetime,p47b8k2,p49b8k4,p51b8k6,p53b8k8,p55b8k10,p57b8k12,p59b8k14,p61b8k16,p63b8k18,p65b8k20,p67b8k22,p69b8k24,obs
2015-08-07,197.45465,196.0984649658203,198.8602294921875,191.43560791015625,198.05441284179688,197.6285400390625,198.0626220703125,193.93504333496094,197.5409698486328,193.43923950195312,197.27389526367188,193.7444305419922,184.50493
2015-08-08,195.00081,196.70025634765625,197.0055389404297,193.35337829589844,198.053466796875,199.44534301757812,199.82945251464844,195.4326629638672,196.5571746826172,195.2834014892578,195.27964782714844,198.28184509277344,184.34753
2015-08-09,197.99335,196.6848907470703,197.15660095214844,191.9490966796875,197.03746032714844,196.76480102539062,197.5386962890625,196.90541076660156,197.1434326171875,194.611328125,197.025390625,194.7506866455078,183.89561
2015-08-10,195.74268,194.01856994628906,196.07899475097656,193.4228057861328,196.85061645507812,195.55311584472656,196.1051788330078,197.76393127441406,196.48431396484375,194.22036743164062,196.57098388671875,197.64405822753906,183.44371
2015-08-11,197.32292,191.85621643066406,197.17318725585938,191.31272888183594,196.88851928710938,196.71124267578125,195.6628875732422,195.9308624267578,197.66305541992188,193.69338989257812,197.52981567382812,196.0889892578125,182.99179
2015-08-12,194.35284,193.3667449951172,194.21710205078125,191.80442810058594,195.70054626464844,198.08575439453125,197.2957305908203,196.46224975585938,196.5538330078125,194.59683227539062,197.18101501464844,196.7732696533203,182.53987
2015-08-13,196.83005,195.63121032714844,193.29750061035156,189.46034240722656,195.97572326660156,198.0535430908203,197.3952178955078,197.75315856933594,195.4314727783203,194.69021606445312,198.7047119140625,193.69139099121094,182.08797
2015-08-14,193.48349,195.70758056640625,195.3955078125,193.29315185546875,196.992431640625,196.50978088378906,196.8695831298828,196.23318481445312,195.0229949951172,194.32199096679688,194.377197265625,194.2647705078125,181.63605
2015-08-15,196.10085,194.3341827392578,195.8218994140625,190.87564086914062,196.01748657226562,195.4394989013672,195.27540588378906,195.19512939453125,195.16354370117188,192.83497619628906,193.94305419921875,194.79051208496094,181.18413
2015-08-16,193.6725,193.7880401611328,196.46484375,194.01170349121094,195.9901580810547,195.8980255126953,195.39254760742188,194.33726501464844,195.22598266601562,191.85885620117188,193.34117126464844,193.06964111328125,180.73222
2015-08-17,196.87547,193.90504455566406,196.678466796875,190.57745361328125,196.33908081054688,196.84085083007812,196.36260986328125,194.93505859375,196.23301696777344,192.92320251464844,195.65350341796875,193.3901824951172,180.2803
2015-08-18,194.18515,195.17098999023438,197.19854736328125,196.143310546875,197.86868286132812,196.38668823242188,196.9169921875,195.206298828125,195.8290252685547,194.0991973876953,195.92233276367188,194.6005859375,179.82838
2015-08-19,198.23833,196.4379119873047,197.31997680664062,192.05384826660156,194.52513122558594,195.05126953125,196.54330444335938,197.62701416015625,195.81224060058594,195.19247436523438,197.39891052246094,192.88365173339844,179.37648
2015-08-20,195.51894,197.17088317871094,197.5619659423828,194.69017028808594,195.66683959960938,196.22689819335938,197.31515502929688,198.7324981689453,196.4287567138672,194.54544067382812,195.76495361328125,195.7115478515625,178.92456
2015-08-21,197.53342,195.83457946777344,198.31988525390625,193.70901489257812,196.43092346191406,197.090576171875,196.748046875,199.79417419433594,197.0351104736328,194.01171875,195.82814025878906,198.1082305908203,178.47264
2015-08-22,194.14795,195.69735717773438,197.50064086914062,195.43002319335938,197.9903106689453,195.743896484375,195.14309692382812,197.9212646484375,195.90989685058594,193.15969848632812,192.88023376464844,195.8643341064453,178.02072
2015-08-23,198.72269,194.8623046875,196.1864776611328,196.3332977294922,196.7706756591797,196.30784606933594,195.41029357910156,197.18296813964844,195.26609802246094,192.71572875976562,194.154052734375,193.89739990234375,177.56882
2015-08-24,194.67136,193.80673217773438,196.5864715576172,197.4272918701172,199.12234497070312,197.6752166748047,197.3165740966797,198.2593231201172,194.95164489746094,194.50799560546875,193.8836669921875,191.357177734375,177.1169
2015-08-25,196.05768,193.3921356201172,196.48458862304688,196.19085693359375,199.19847106933594,198.24176025390625,198.19900512695312,198.3762664794922,196.6724853515625,194.25772094726562,191.54995727539062,192.02003479003906,176.66498
2015-08-26,191.04816,192.5882110595703,193.4936981201172,197.7834014892578,197.3075408935547,197.1211700439453,197.4529571533203,194.41680908203125,196.1273651123047,192.96485900878906,188.95648193359375,190.39527893066406,176.21307
2015-08-27,193.38715,191.77996826171875,190.99169921875,193.75953674316406,193.4657440185547,196.58340454101562,196.22959899902344,192.4952392578125,194.3054962158203,191.4702911376953,189.1939697265625,192.0172576904297,175.76115
2015-08-28,191.50371,190.60134887695312,191.0016632080078,195.53030395507812,192.99998474121094,196.57533264160156,196.0105743408203,192.43728637695312,192.88140869140625,192.63685607910156,188.08636474609375,190.22666931152344,175.30923
2015-08-29,193.6255,190.5323028564453,190.1656494140625,193.1606903076172,191.98605346679688,198.43411254882812,198.5434112548828,194.2679901123047,192.13377380371094,194.65646362304688,190.74859619140625,190.07672119140625,174.85733
2015-08-30,192.53276,189.63978576660156,190.15724182128906,195.26419067382812,190.2195281982422,197.60980224609375,197.69676208496094,195.86854553222656,192.9311981201172,195.00257873535156,190.74586486816406,191.93856811523438,174.40541
2015-08-31,193.47148,189.73583984375,191.1562957763672,190.9342803955078,188.5890350341797,196.71218872070312,197.03475952148438,197.5275115966797,194.10330200195312,195.36959838867188,189.25323486328125,190.3687744140625,173.95349
2015-09-01,188.16003,190.5877685546875,189.7699432373047,195.74282836914062,190.2590789794922,194.78152465820312,195.11190795898438,196.38174438476562,193.82289123535156,193.25906372070312,184.72276306152344,189.81712341308594,173.50159
2015-09-02,192.16406,187.69102478027344,190.2751922607422,193.0952911376953,190.65725708007812,195.5220184326172,195.66371154785156,194.0901641845703,192.24166870117188,192.45330810546875,184.1318817138672,191.17738342285156,175.34683
2015-09-03,188.51677,188.39710998535156,188.2227325439453,193.90037536621094,191.17349243164062,196.03634643554688,195.84739685058594,192.35044860839844,190.61891174316406,192.66659545898438,187.8125762939453,191.71240234375,177.1921
2015-09-04,191.89888,188.036376953125,187.73268127441406,190.22665405273438,189.66941833496094,194.9473114013672,194.0431671142578,190.07037353515625,192.19908142089844,192.20338439941406,188.32937622070312,190.7984161376953,179.03735
2015-09-05,188.48906,188.53875732421875,188.26889038085938,195.6810302734375,189.51454162597656,192.03994750976562,192.6436309814453,193.81109619140625,192.545654296875,194.00515747070312,190.63340759277344,189.90631103515625,180.88261
2015-09-06,191.27028,187.2921600341797,189.2698211669922,192.47149658203125,190.09181213378906,189.92361450195312,190.69134521484375,193.76609802246094,191.29261779785156,193.50796508789062,189.9698944091797,191.2069091796875,182.72786
2015-09-07,188.05089,189.12985229492188,190.6678924560547,195.41270446777344,190.3506317138672,191.9348602294922,192.284912109375,194.79864501953125,192.50259399414062,193.08804321289062,188.53768920898438,187.76564025878906,184.57312
2015-09-08,193.14572,190.0890350341797,191.66941833496094,192.5506134033203,189.9339141845703,194.56787109375,193.578857421875,194.85508728027344,193.6565399169922,191.65020751953125,189.4168701171875,189.7051544189453,186.41838
2015-09-09,189.96748,192.4543914794922,192.94973754882812,195.3414306640625,190.8104705810547,190.84005737304688,190.11819458007812,196.3070068359375,193.65631103515625,192.40521240234375,192.36004638671875,189.509521484375,188.26364
2015-09-10,193.99258,190.869873046875,191.6048583984375,192.40550231933594,191.8654327392578,187.4050750732422,188.0077362060547,195.3447723388672,193.69677734375,192.0834197998047,190.98019409179688,189.22500610351562,187.90414
2015-09-11,190.75131,190.9717254638672,190.9493865966797,195.9831085205078,191.97463989257812,185.63250732421875,186.91546630859375,197.2699737548828,195.00502014160156,190.9515838623047,190.2794189453125,189.44601440429688,187.54465
2015-09-12,195.5585,190.66207885742188,193.6334686279297,192.50616455078125,190.9186248779297,187.04713439941406,187.1746063232422,195.09539794921875,194.8810577392578,189.52017211914062,189.4399871826172,194.2170867919922,187.18515
2015-09-13,192.43103,193.61566162109375,193.28216552734375,195.206298828125,193.00379943847656,186.88600158691406,187.25303649902344,192.61614990234375,194.34022521972656,187.2892303466797,192.61231994628906,193.19886779785156,186.82565
2015-09-14,195.97624,194.7818145751953,194.09226989746094,192.0142364501953,193.70790100097656,188.0919952392578,189.6039581298828,192.2244415283203,194.58712768554688,189.42236328125,191.2750244140625,194.7279510498047,186.46616
2015-09-15,191.2312,193.7038116455078,192.93409729003906,195.38343811035156,194.81118774414062,189.46969604492188,190.8740234375,195.20413208007812,194.32150268554688,191.80728149414062,194.00601196289062,198.93106079101562,186.10664
2015-09-16,194.07706,191.8174285888672,192.6023712158203,194.5733642578125,195.4308624267578,188.1802520751953,188.91384887695312,196.51446533203125,195.5889434814453,190.17909240722656,192.56349182128906,198.45028686523438,185.74715
2015-09-17,192.7274,192.44052124023438,195.74407958984375,197.71942138671875,195.500244140625,188.225341796875,189.06629943847656,198.2592315673828,196.87399291992188,189.58172607421875,194.97410583496094,197.41615295410156,185.38765
2015-09-18,197.81822,194.1457061767578,198.47132873535156,196.74464416503906,196.7010955810547,189.02407836914062,189.52877807617188,196.38839721679688,197.6456298828125,188.0035400390625,195.5376434326172,198.78810119628906,186.0946
2015-09-19,193.20886,194.50411987304688,194.67823791503906,195.8007049560547,197.04779052734375,193.68521118164062,192.92471313476562,196.372802734375,196.7138214111328,191.87680053710938,198.13905334472656,194.36228942871094,186.80154
2015-09-20,196.67195,194.8399200439453,193.4713592529297,195.76788330078125,196.5103759765625,195.03260803222656,194.166748046875,196.7873992919922,195.6444549560547,192.42356872558594,195.6470947265625,196.9140167236328,187.5085
2015-09-21,193.75018,193.78997802734375,194.00619506835938,197.32611083984375,195.91233825683594,192.23117065429688,191.76388549804688,195.70632934570312,195.69107055664062,191.5282745361328,195.5257568359375,194.8260498046875,188.21544
2015-09-22,197.53915,193.79713439941406,196.4993133544922,196.14633178710938,196.86778259277344,189.79832458496094,190.42550659179688,196.03900146484375,195.67715454101562,189.75596618652344,195.3679962158203,197.28323364257812,188.9224
2015-09-23,195.26411,194.97125244140625,196.4022979736328,196.7767791748047,198.76034545898438,191.5480194091797,191.89691162109375,198.05877685546875,196.20404052734375,190.87762451171875,196.5362548828125,195.42791748046875,189.62933
2015-09-24,194.42981,194.65533447265625,194.6038055419922,193.70175170898438,196.1772003173828,193.2352294921875,192.35231018066406,194.39303588867188,197.07452392578125,191.02813720703125,195.5341033935547,196.12283325195312,190.33629
2015-09-25,185.76625,194.1650390625,191.63577270507812,194.34576416015625,194.07049560546875,190.78201293945312,191.10494995117188,187.8235626220703,192.73077392578125,189.5848388671875,191.92056274414062,192.19325256347656,191.04323
2015-09-26,188.09204,191.64920043945312,191.46241760253906,187.27867126464844,193.10842895507812,189.39913940429688,190.42832946777344,184.3746795654297,187.76560974121094,187.66195678710938,189.59402465820312,191.2657470703125,191.75018
2015-09-27,183.18932,188.05621337890625,190.49722290039062,185.1461181640625,191.42166137695312,188.8812255859375,190.06195068359375,183.65919494628906,184.94178771972656,185.83555603027344,186.73370361328125,191.25827026367188,192.45712
2015-09-28,187.50424,187.2121124267578,191.4197235107422,181.7732696533203,188.19216918945312,189.7989501953125,188.4482879638672,182.76487731933594,184.74493408203125,186.82632446289062,189.3741912841797,193.3888397216797,193.16408
2015-09-29,181.72188,186.4883270263672,189.63116455078125,183.17657470703125,186.73056030273438,190.5821533203125,188.95321655273438,183.96218872070312,183.13543701171875,188.60696411132812,189.93121337890625,189.78713989257812,193.87102
2015-09-30,185.26335,186.2085723876953,188.33811950683594,187.95144653320312,186.34713745117188,190.69570922851562,188.77662658691406,185.50747680664062,185.62533569335938,189.28347778320312,189.80372619628906,190.00042724609375,194.57797
2015-10-01,183.37779,184.3806915283203,185.50164794921875,185.8306427001953,185.65110778808594,190.98483276367188,189.6200714111328,187.20187377929688,183.9417724609375,189.15480041503906,188.22332763671875,183.8850555419922,195.28491
2015-10-02,184.47382,186.40025329589844,184.6411590576172,186.20416259765625,185.59744262695312,191.37440490722656,189.71607971191406,184.31625366210938,184.69503784179688,186.77993774414062,188.39610290527344,187.67578125,195.99187
2015-10-03,183.11194,187.06936645507812,185.1316680908203,183.08837890625,185.3271942138672,190.3775177001953,189.4431610107422,183.66148376464844,186.0854949951172,187.6283416748047,187.2007293701172,186.0169219970703,196.6988
2015-10-04,185.86443,186.98049926757812,187.8611297607422,185.0870361328125,187.03627014160156,188.0943603515625,185.7577667236328,187.3594512939453,189.78761291503906,188.3059844970703,191.007568359375,188.96607971191406,196.725
2015-10-05,185.14412,188.69078063964844,189.9771728515625,184.9888153076172,187.05677795410156,185.1329803466797,183.9368896484375,189.9934844970703,188.07949829101562,191.90509033203125,190.4093017578125,189.50997924804688,196.7512
